,Unnamed: 0,comment_text,Sub1_Toxic
3069,1387,"Das entspringt Ihrer puren Fantasie, denn man kann durchaus beides parallel kritisieren, wovon tatsächlich viele Menschen hierzulande Gebrauch machen. Das hat nur gerade überhaupt nichts mit dem Thema der Sendung, in der es um Rechtsterrorismus geht, zu tun.",1
1933,670,30% des Einkommes???,1
3246,1890,die Dünnbrettbohrer reden tatsächlich von der EU und Europa als wärs der gleiche Schuh!!,1
1244,1899,Die Zuzler sind der Runde..,0
2911,959,Mit Verfassungsleugnern braucht man erst gar nicht zu diskutieren.,1
3391,2293,"Politiker, die mal schnell in den Flieger steigen,kann man ev mit der Bahn fahren, gilt auch für Urlauber - muss Formel 1 - 5 sein - diese riesen Kreuzfahrtschiffe / Dampfer für den Urlaub - Tanker die eine Ölpest im Meer erzeugen- immer mehr Skiabfahrten in den Gebirgen - immer mehr Monokulturen - immer mehr Plastikmüll, es muss ein Umdenken stattfinden, weg von der Wegwerfgesellschaft, aber das ist anscheinend von der Spezies *Mensch* zuviel verlangt",1
1190,1809,"@USER Sie werden in den Sendungen von ARD und ZDF grundsätzlich nie ein Interview zu Themen wie Euro, Diesel, Bienensterben, Hambacher Forst und alles andere erleben. B-Debatte müssen sie bringen, zu oft mit dummen Antikommentaren begleitet. Ob uns Höcke passt oder nicht. Es steht den Sendern nicht zu, zu filtern.",0
2208,1477,@USER Sagt das mal Claudia Roth ! Die kauft sämtliche Boutiquen leer ! Soviele Outfits wie die hat,1
2512,2342,"Hallo, könnt ihr nicht denken? 2 Millionen Flüchtlinge und jährlich ca. 500.000. Wir steuern ins Chaos! Bereits 2015 hatten schon über 800.000 Menschen keine Wohnung. Wir KÖNNEN gar nicht so viel Wohnraum schaffen wie neue Bürger ins Land kommen. LOGIK!",1
2093,1185,"Nur weil in 4 Monaten einer und seit Jahresbeginn 3 AfD-Politiker eingeladen wurden, ist die Politikerauswahl nicht ausgeglichen. Zugegeben, Herrn Reil ist nicht der beste Redner. deshalb hat man ja auch ihn und nicht Gauland, Meuthen oder Weidel eingeladen. Aber hier will man eine politisch legitime Partei diffamieren, weil man Angst vor der EU-Wahl hat. Jeder Politiker ist vom Staat für die Staatsbürger gewählt und wird auch von diesen bezahlt. Etwas mehr Patriotismus würde ich mir schon wünschen von den Politikern, die auch von mir bezahlt werden. Die Regierung hat nurnoch Weltenrettung und Ökowahn im Kopf und schert sch einen Dreck um die eigene Bevölkerung.",1
2617,59,"Aha, dürfen die kinder jetzt auch schon mitreden?",1
1066,1627,"Einfach diesen Artikel aus September 2017 des renommierten Antisemitismusforschers Dr. Clemens Heni über die AfD lesen, an dem auch ich in meiner Funktion als Politikwissenschaftler mitgewirkt habe: https://blogs.timesofisrael.com/first-neo-nazi-party-to-be-elected-to-the-german-federal-parliament-on-sept-24/",0
184,279,"@USER ..habe doch geschrieben...die Entwicklung für diese Akkus läuft auf Hochtouren. Wenn schon in 2 Jahren Toyota diese umweltfreundliche Feststoffbatterie auf dem Markt kommt, sind diese Berichte nur noch Schall und Rauch..",0
1439,2203,"Sie wissen schon, dass sich der bezahlbare Wohnraum sich in den letzen 20 Jahren halbiert hat?",0
2710,348,"@USER glauben sie mir , die meisten die hier ihre hass Kommentare abgeben sind hartz4 Schmarotzer :) habe so meine Erfahrung mit euch daitchen Dummschwätzer",1
240,360,Sehr erwachsen.,0
1868,486,@USER wieder einmal ein Rechtsaußen in der Opferrolle. Peinlich.,1
2960,1086,Die Göring und die Baydar gehören auf den Ba-sar :) Im Ernst.Die beiden machen mir Angst.Ich bin ein anxity old man.,1
76,112,@USER noch nie verschrieben ? Mit schönen Worten haben wir es schon mehr zu tun als es gesund ist,0
980,1498,Die Reden nur Můll. Ps und das was mal war soll man endlich mal gut sein lassen.,0
3157,1641,Petra Grammersbach wen wundert's bei den Grünen Sendern,1
3355,2190,"Och @USER, wie süß, nur wieder auf der Schiene Beleidigung unterwegs. Du bist so süß, komm ich knutsch dich mal.",1
2574,2541,Die Sendung ist einfach nur PEINLICH und sollte abgesetzt werden . Der Blassberg und das Blondchen haben sich überflüssig gemacht,1
3362,2212,Lafontaine der Millionär sollte mal weit sein Portemonnaie öffnen und aus seinem Schloss ausziehen!!! Dann ist er glaubwürdig!!!!,1
1340,2059,@USER Der Polizist ist doch genau der Ottonormalverbraucher,0
1466,2249,@MEDIUM Eure Parteiigkeit.,0
3097,1461,Hier werden wieder GEZ Zwangsgelder verschleudert um Zivilversagern eine Bühne zu geben.,1
365,563,"Jürgen Osterberg Sie kommen ganz schön borniert rüber. Wenn ich bedenke, dass in ein paar Jahren der dringend benötigte Handwerker, die Erzieherin, Dienstleister etc. nicht mehr genügend verdient, um in der Stadt zu wohnen, dann wird Gewinnsel unter den ITlern groß sein, die zwar viel Geld haben, aber niemanden mehr finden, der die Kinder betreut, im Laden an der Kasse sitzt, die Heizung instand hält etc... Glauben Sie ernsthaft, da hilft Ihre bornierte Haltung? Na dann viel Glück",0
2951,1062,"@USER, boah bist du ein toller Mann, los komm nach Frankfurt, aber das traust du ja nicht, außer im Internet kriegst du nix auf die Reihe, du Schnuckelchens.",1
779,1169,"Pia Amiche Das Problem bei der Zustimmungs und Wiederspruchslösung und bei Patienten Verfügungen ist doch die Transparenz bei einem Notfall ,wirklich helfen würde ja nur ein bei allen Patienten implantieren Chip...",0
774,1161,"@USER purer Etatismus. Nein, ich will keinen Nanny-Staat. Und was billig ist, wird auch billig behandelt. D.h. die Schäden an den Wohnungen werden groß sein. Wer sich mit dem Immobilienmarkt auskennt, kann dies bestätigen.",0
1692,2587,Es geht nur um Einschaltquoten um sonst garnichts.....,0
2043,1028,Fragt man die Grünen haben sie auch keine Antwort. Die wollen nur verbieten und steuern und abgaben erhöhen,1
1338,2057,@USER finden Sie wirklich??,0
1854,461,"Ich hab jetzt Tikk! Muß die Alu Deckel von Yoghurt immer einzelnd wegwerfen. Zwangsstörung attestiert, cool danke, ich liebe tv framing",1
485,739,Prima! Schön zu hören!!,0
592,888,fragt sich nur für was gelle ;),0
301,453,Gehören Sie auch zu Uniter?,0
412,635,@USER nein zu einer Konferenz ich denke im Juni?,0
1201,1831,"""Rechtsnationaler Neonazi"" ist übrigens eine Tautologie.",0
2363,1926,Die naive Luisa sollte anstatt zu demonstrieren Ingenieurin werden und mit ihren Erfindungen dann wirklich was verbessern,1
2385,1975,"und geht zu kick, um billige Klamotten zu kaufen, die in Bangladesz hergestellt werden und wegen dieser Produktion ganze Landstriche vergiftet werden.",1
3211,1801,"@USER also wir sollen schuften und die Rentenkassen füllen aber nix hartz4 kassieren gel !?! Schämt ihr euch nicht ? bei so vielen Dummschwätzer und blender mach ich meine hände nicht schmutzig! Zahlt schön hartz4 , meine Wohnung usw . Ich machs mir gemütlich 😎",1
2810,615,"@USER genau,.nur weil an der Wertschöpfung beteiligt ist hat recht. Bullshit",1
1348,2074,"falsch, sage nicht immer EU. Die NWO ist gemeint und in der Mitte des Netzes sitzt die WHO. Stimmts?",0
3147,1608,@USER Die CDU lässt das so wie so nicht zu . Sagen doch nur wenn sie Reichen was bekommen sollen ( 10 Milliarden für die Hotellobby),1
2499,2303,"Ich wusste gar nicht, wie viele frustrierte Männer sich hier tummeln... 🤦‍♀️",1
2705,331,@USER wieviel Linke Grüne Schwarze Gelbe usw von der AfD - oh man 🙈🙈Gott laß für ihn Hirn regnen,1
965,1472,"Oh je, das ist jetzt richtig lang geworden :-/ Nirgendwo merke ich so stark, wie deutsch ich bin, wie im Ausland. Das Land, das ich für seine Vergangenheit gehasst und für seine Gegenwart kritisiert habe, ist eben doch das, zu dem ich am meisten gehöre. Das Leben nicht so schwer zu nehmen, fällt mir in anderen Ländern leichter: da ist es nicht „mein Land“, in dem etwas schief läuft, da sind es nicht „meine Leute“, da fühle ich mich nicht so verantwortlich. Gleichzeitig, mit zwei Vertriebenen, einem Flüchtling und einer als „Mischling“ Verfolgten als Großeltern, habe ich nie das Gefühl gehabt, an dem Ort sein zu dürfen, an dem mich das Schicksal hingesetzt hat. Ich bewundere Menschen, die als Selbstverständlichkeit ansehen, überall leben zu dürfen und willkommen zu sein. Gleichzeitig vermute ich, dass Menschen, die diese Sicherheit nicht kennen (z B einer meiner Nachbarn: Großeltern durch Stalin verschleppt, als Kind in Russland der „Faschist“, weil Nationalität und Nachname „deutsch“, in die BRD ausgewandert, Muttersprache Russisch, hier also „Russe“) es schwieriger finden, wenn sich in ihrem Umfeld viel verändert, als Menschen, die sich in ihrer Heimat und Zugehörigkeit sicher und verwurzelt fühlen. Sie sind/ fühlen sich nicht so bedroht. Nur eine Vermutung. „Wir Deutschen“ selbst sprechen uns zum großen Teil ja eine Nationalität selbst ab. In dem Buch „Du bist so deutsch. Mein Leben in einem Land, das seine Tugenden nicht mag“ der aus Polen stammenden Übersetzerin Agnieszka Kowaluk schreibt sie ohne jedes Problem von „polnischer Kultur“, „polnischer Identität“, „polnischer Nation“, die z. B. durch die Teilungen und die Nichtexistenz eines Polens gerettet werden mussten. „Mussten“. Ich bin froh, dass es die Polen und das Land Polen gibt. Schade, wenn sie ihr Polentum nicht bewahrt hätten. Wir haben erlebt, wie die UdSSR zerfiel und Jugoslawien in den Bürgerkrieg stolperte und in Kleinstteile zerfiel. Wir wissen, dass Österreich-Ungarn scheiterte, weil Mehrheitsnationalitäten ihre eigenen Staaten haben wollten. Wenn von oben Menschen Nation (Heimat, Patriotismus) im Guten ausgetrieben werden soll, wird, fürchte ich, immer Nationalismus entstehen. Wer würde leugnen, dass es eine bestimmte polnische, italienische, französische, nordamerikanische, englische,... Kultur gäbe? Wir fahren in diese Länder, weil wir diese Kultur kennenlernen wollen. Wenn wir alles nivellieren (wollen), was bleibt das Spannende und Lehrreiche an der Begegnung? Lasst uns lieber ein „Deutschtum“ finden, das niemanden ausschließt, der deutsch sein will - und auch nicht die, die „Deutschland verrecke“ postulieren. Egal, von wo wer kommt oder wo seine Eltern geboren wurden. Ein „Deutschtum“ aber auch, das niemanden prophylaktisch als Nazi bezeichnet, der das Wort Heimat benutzt oder seinem Kind zwei Zöpfe flicht oder auf Pünktlichkeit abfährt. Und wenn jemand deutsch ist, kann er auch europäisch sein. Und Weltenbürger. Und Globalisierungsgegner.",0
1786,246,"Und du bist ""Biodeutsch"", oder? Im Übrigen ist's so, dass der Mensch an sich, egal woher auf der Welt zu 99,x genetisch identisch ist. Das bisschen nach dem Koma steht dann lediglich für die Haarfarbe, Hautfarbe, Augenfarbe und das Geschlecht. Also willst du dich weiterhin in die Reihe der Dumpfbacken einreihen, oder doch lieber nochmal nachdenken?",1
2288,1720,"Ich lach mich kaputt! Das ist doch nicht mehr normal! Nochmal du Intelligenzverweigerer: Wenn 2 Millionen Menschen ins Land kommen, bei einer angespannten Wohnungssituation wo sowieso schon bezahlbarer Wohnraum fehlt, fehlen 2 Millionen Wohnungen mehr! Ist das noch zu fassen??? Was ist mit euch los? Ist normales Denken nicht mehr angesagt? Schon mal was von Logik gehört? Das ist eine Tatsache! Wie kann man das ignorieren?",1
2046,1038,"@USER was ist denn bei Dir kaputt???wenn die Stunde geschlagen hat, ist es so . Wer hilft mir denn im Leben",1
2286,1713,"und alle Deutschen Politiker lassen sich in den Regionen abbilden..super, und Lanz der Retter der Erde..",1
2227,1528,"Die AfD sind genau so neoliberal und kapitalistische Zerstörer unserer Heimat, wie die CDU, CSU, FDP, SPD und Grüne auch.",1
1292,1980,"@MEDIUM Ganz ehrlich, da wünscht man sich doch den guten alten mittelalterlichen Pranger zurück wo man solche Leute an selbigen stellt. Ich weiß ich weiß... nicht ethisch...bla bla...aber ganz ehrlich...ihr würdet doch auch gerne mal den ein oder anderen da hin stellen ;)",0
1999,912,"Bravo , endlich mal wahre Worte von einem kompetenten Arzt ! Herr Spahn hat den falschen Job ......",1
903,1373,Übrigens Klimawandel gab es schon immer.,0
680,1018,Und jede Form des Einkommens wird ab einer bestimmten Höhe besteuert. Details gibt es z.B. bei der BAG Grundeinkommen.,0
1608,2457,@USER wofür stehen denn die Grünen? Und sie ist erst 25 Jahre und sehr übergewichtig. Das hat auch gesundheitliche Aspekte.,0
2509,2325,@MEDIUM das ist dann hart aber nicht fair.,1
1968,786,"Bin mal gespannt womit sie den Klimawandel herbeirufen möchten? Das böse Auto? Oder ist es vielleicht die Lebensweise? Können wir nur noch nehmen? Die Natur für den Wohlstand opfern? Oder sind wir mal bereit zu geben? Alle warten auf die Anderen, dass sie was tun und wenn sie was tun ist es dann nicht richtig🤔 blöde Situation🤔 viel reden können wir gut. Das war es auch schon.😉",1
1648,2514,"Warum bekommen Beamte und ihre Gattinen soviel staatliche Vergünstigungen, warum bekommt eine Beamtenwitwe hohe finanzielle Zuwendung obwohl Sie niemals als Beamtin gearbeitet hat, ist dies nicht unwürdig?",0
457,698,@USER Es geht darum was der Makler sich rein zieht.,0
881,1338,"@MEDIUM, Expertise haben Fach- und Sachkundige und nicht die Täter*innen der AfD.",0
2107,1212,"Petra Grammersbach Ah ja. Es steben ca. 150.000 Menschen mehr als hier geboren werden. Seit 2015 sind über 1.000.000 Menschen gekommen und es kommen jedes Jahr noch ca. 200.000 hinzu. Diese über 1 Millionen brauchen Wohnungen, genauso wie der Überschuß an Zuwanderung. Um leistungsfähig zu bleiben (was m.M. auch ohen Zuwanderung geht) brachen wir keine Bildungsfernen aus Afrika, dem Nahen Osten.. Das sind aber die, die hier hin kommen. Die in ihren ländern was geworden sidn bleiben dort, hier kommen nur die ""Looser"" hin. Wenn wir was braucehn ist es Qualität, nicht Quantität. Daher ist der Einwand ""Flüchtlinge"" vollkommen berechtigt.",1
35,57,"@MEDIUM die Leute hören oder lesen immer nur das was sie wollen. Es ist halt immer leichter, in der vermeintlichen Anonymität, auf andere verbal einzuschlagen, anstatt genauer zuzuhören. Die meisten Kommentatoren des Beitrages habe offenbar die Sendung nicht gesehen.",0
718,1081,"@USER Wo habe ich geschrieben, dass Kinder ""out"" sind? Das eine schließt das andere nicht aus.",0
1076,1638,Wir haben schon c. und ms. Was ist mit der Organmafia die es in anderen Ländern schon gibt.,0
393,605,Dann müssten aber auch die Versicherungen die Prämien für abgeschlossene Verträge bezahlen... nicht nur bei Immobilien... aber ob da nur eine Wohnung gebaut wird weil die Makler Gebühren billiger werden kann ich mir nicht vorstellen... Grunderwerb Steuer abschaffen wäre eine Möglichkeit... aber Frau Barley arbeitet nach dem St Florians Prinzip...,0
1378,2114,"Unfassbar ist, dass Jemand nach den Erfahrungen in der DDR Enteignungen fordert",0
1547,2368,@USER Deine Worte sind Balsam für meine Seele. Sehe es absolut wie Du!,0
619,926,"wenn er mal genau nachhaltig auf die zunehmende (und in der Relation gesehen, auch wenn ihn das vermutlich schwer fällt) höhere islamistische Gewalt eingehen würde. zB. 700 Gefährdern stehen 39 Rechtsextremen gegenüber. Der prozentuale Anteil der islamistischen Gefährder ist dabei weitaus höher!!",0
1564,2389,"@USER Ich habe eine jüdische Großmutter, sie sollten sich in Grund und Boden schämen!",0
609,909,jede OP ist eine Körperverletzung darum mußt du unterschreiben..,0
2055,1062,"@USER, boah bist du ein toller Mann, los komm nach Frankfurt, aber das traust du ja nicht, außer im Internet kriegst du nix auf die Reihe, du Schnuckelchens.",1
830,1257,"Macht die das unbewusst oder ist das ne Masche, dass die ständig so nen traurigen Gesichtausdruck hat, bzw. die Augenbrauen so mitleidig seitlich runter zieht? :/",0
1157,1759,@USER Alter SED Leier. Wenn es um die NSDAP Zeit geht heißt es dass es lang her ist und dass diese Zeit vorüber ist.,0
2078,1140,@USER.aha .Mal abwarten kommt bei uns auch .Firmen entlassen gerade sehr viele Mitarbeiter. Und wenn man die Presse beschneidet ist das auch gut denn die verheimlichen viel und verdrehen alles .Siehe Mallorca. Noch Fragen,1
1754,165,"Bin mal gespannt, wann gesetzlich vorgeschrieben wird, wie oft man in der Stunde atmen darf.",1
1022,1558,"@USER hast du irgendwelche Kenntnisse in Physik. Weißt du was ein Motorrad mit 100ps so wiegt? Vergleiche sollten unter gleichen Nenner gemacht werden, sonst ist es nur Wahnsinn! Ja manche Radfahrer haben kein Sinn für Miteinander. Mich betrifft das nicht. Ich will Vorbild sein und fahre dementsprechend. 120kmh war auf einer abgesperrten Strecke mein Rekord. Kein Wahnsinn. Übung und Leidenschaft. Jemand der sich entschlossen hat ein solches Kraftrad zu fahren und alle damit stark zu gefährden sollte Organe abgeben im Falle eines Unfalls mit erhöhter Geschwindigkeit. Wir sind doch hier nicht in Jurassic Park, wo jeder auf T Rex machen kann und sich dann auf GG zu berufen!",0
