,comment_id,comment_text,Sub1_Toxic,Sub2_Engaging,Sub3_FactClaiming
927,1660,That's all bullshit. Do they really believe what they want? Where is the whole electricity coming from when there are only e cars? Windmills? Sure. Everyone wants to have electricity in their front yard. The electricity has to be transported. Who is blocking the power grids? Offshore parks? Sure.... They run with lots of diesel so they don't break. Silicon mining in Chile and who knows where. What does it look like? What about recycling the batteries? No one talks about it. Hide everything nicely. That's all a farce.,0,0,1
928,3006,"@USER, aha, can you prove that?",0,0,0
929,1075,"@USER, I don't have to look for this in an Internet search engine, so in 1985/1986 I wrote and gave a paper at school. Sorry.",0,1,0
930,2631,"No, just to the point.",0,0,0
931,1208,"That's right, the 21% numbers don't match the back and the front.",0,0,1
932,2528,"Nowadays, every service provider can end up in the homeless asylum after having given up their own needs..between Pennern and Junkys..in between there is unfortunately nothing at all..transitional life is over, even the Bügerrechte are limited. I am trying to help a person affected. And I only encounter ignorance with the authorities.",0,1,0
933,144,"""No, I don't compare humans to animals,"" you might not. Others of their party do. And other people who like AfD, NPD and Co. well.",0,0,1
934,528,"Of course not . . . She has spoken of Germany , so of our country . . . I have allowed myself to ask whether I have understood her remarks correctly and made examples for this purpose . . . I have unfortunately not received a convincing answer to this question . . .",0,0,0
935,3239,Gossip the audience for every crap,0,0,0
936,2547,"Greens have blocked NSU files for 120 years, together with the CDU against SPD! ...only for information!",0,0,1
937,153,"Provocative theme , and lures all :I am not a Nazi, but.... Arguments out!",0,0,0
938,2274,I want an ASYL and IMMIGRATION PROGRAMME like in USA !!!!!!,1,0,0
939,532,@USER The media and the entire state are controlled just like in the GDR. All lies of because of 20% Günen voters. I don't know any of the Green dials. ARD and Z DF make s possible. Great democracy ! ! !,1,1,0
940,2348,"A Member of Parliament receives meeting money with expenses etc about 15 000€ Many of them log in with the suitcase in his hand on Friday morning to collect the meeting money and then start the journey home. What will be done about it in the future, after all, it is the taxpayers' money of the citizens of the E.U. (European Union) and other states that are only paying.",1,0,1
941,3237,Germany and Brussels need a Salvini and Orban in Germany and Brussels,0,0,0
942,1205,"@USER, oh.....are a diverse ?!?",1,0,0
943,731,You're working with the state!!!!!!!,1,0,0
944,1930,"What THIS would explain here: ""Personality change after organ transplantation: Do foreign organs lead a life of their own?"" https://sciencefiles.org/2016/06/17/Personality change-after-organ transplantation-fuehren-auternorgane-inigenleben/",0,1,1
945,2796,@USER democracy,0,0,0
946,984,I guess that's out of place now...not my humor,0,0,0
947,1796,@USER https://www.fnp.de/frankfurt/geschaeft-medizintouristen-frankfurt-boomt-10482933.html,0,1,1
948,2810,"@USER read the comments here - where write HERE per AfD people ""Hass comments"" and then read the comments of the opposite side -",0,0,0
949,1131,they don't talk to us.,0,1,1
950,2692,@USER a few comments before @MEDIUM checked that - you probably read it over or don't want to see what's really going on!,0,0,1
951,1552,@USER Rülps....,0,0,0
952,2616,@USER .haha they meant Akk,0,0,0
953,2165,The altmeier also from the CDU,1,0,0
954,774,@USER ,1,0,0
955,2084,"@USER 1/3 yes... Find low earners with minimum wage for the money, at least here, nothing! Minimum wage is less than 1200 net. For 400 euros live? A dream...",1,0,1
956,3117,"Here the pseudo-left brave FB - Gesocks is working hard again. 98% of the so-called comments have to be deleted and their authors have to be taken away because of stupidity. So, and now I'm waiting for pseudo-lefts to be published.",1,0,0
957,2667,@USER .tja preach water and drink wine yourself,0,0,0
958,2052,even more stupidly asked all knew that both dates coincided randomly or incompetence.,0,0,1
959,2986,You don't even need to discuss with constitutional deniers.,1,0,0
960,3156,very dangerous when rainbow brains of intolerant criminals open the borders!! The worst wave of violence is happening from this direction.,1,0,0
961,100,@USER This is nonsense because of the most . Only the biggest have the possibility to bring the money riskless abroad The middle-class barely succeeds . And with the normal it is deducted immediately,0,1,1
962,3134,"@USER There are even pictures..North African appearance..remembers totally on New Year's Eve 2015. Since the police were completely overwhelmed, not even personalities were determined. ..But people like you will still refuse reality anyway. Why ever...And ""without significant injuries"" is a dirty statement..What are you waiting for? For a bloodbath? The Turkish family had to be protected by 60 police officers.",1,0,1
963,122,"You can see this in particular with the right-wing radicals. They want to not raise the refugees. They think that Germany has all the right power and these people only come here to put themselves in our ""social hammock"". Unfortunately, I have to insist that these people usually know nothing and just like to infiltrate weaker people. If they are not refugees and migrants, then they will again be ALG 2 recipients and unemployed.",1,1,1
964,2591,"The problem with Communism is that at some point he is running out of money from other people. So also here, with the cryptocommunist Habeck and his party comrades. I'm really curious when the stupid Michel realizes, which snake he has given his voice and intends to give. That he will recognize it is guaranteed. Because at some point everyone has to make sacrifices when it comes to making Germany climate neutral. #FCKGRN",1,0,0
965,2061,Of course they are wanted! What a question!,0,0,0
966,2648,@USER they will see who is uneducated in the next state elections,1,0,0
967,846,Rene Benko just bought the Chrysler Building around 150 million.,0,0,1
968,3193,That would be like the North Korean state broadcaster calling America the most peaceful country in the world... There will never be such a show in the German media!,0,0,0
969,1849,Very complicated the system since you die now...,0,0,1
970,2121,"For example, I have to think of Sylt... W A H N S I N N! Or London... you could keep listing... it's not about living anymore.",0,0,0
971,2760,You call Mr. Uwe Jung a heretic? A man who has served this country as lieutenant colonel for years? What have you done in your life? https://en.m.wikipedia.org/wiki/Uwe_Junge,1,1,1
972,1468,"@USER Yes is like this, everyone lives only once and if it is possible it is made after all. Know neighbors who drive (fly) 4-5 times on vacation, in the year, who do not give up anything.",0,0,0
973,396,"Franz Scheidhauer, it is simply unbelievable which media presence is assigned to the Greens on the public television. In theory, this could be seen as a non-monetary party donation and it could be converted. But what is it supposed to do, somehow ARD and Co have to create an artificial counterweight to the unloved AfD, because the AfD and Co have already suffered the credibility of these media. In the course of the news on climate change, the Green supporters are quite positive and conciliatory towards these media.",1,1,1
