,Unnamed: 0,id,prediction0,prediction1
868,868,"Hab die Sendung angeschaut. Alle prügeln und ätzen gegen die AFD ob in den Sendungen oder im Bundestag. Was soll das, nur weil sie die Wahrheit frei aussprechen was die Bürger am Stammtisch bedrückt. Dann das mit dem Spendengeld der Frau Weidel wo sie sofort zurück bezahlt hat, so darauf einzuschlagen und fertig zu machen ist unterste Schublade. Bei anderen Spenden Affären anderen Parteien prügelt man nicht so dermaßen ein und macht sie fertig. Beispiel der Grünen wegen Nachzahlungen. So geht es nicht.",0.2952497601509094,0.7047502398490906
869,869,"Ein wenig mehr Pragmatismus wäre allgemein gefragt. Es ist mehr als ermüdend wenn lediglich intellektuell alle Themen hochgestochen einer Analyse unterworfen werden und vor allem: ES BRINGT UNS KEINEN SCHRITT WEITER. Auch in Ihrer Sendung, und dass muss ich jetzt leider einmal loswerden reden fast Alle um den heißen Brei. Das ist nicht zielführend. Alle Bürger haben inzwischen begriffen: Es gibt zu wenig Impfstoff. Dass Frau von der Leyen das verbockt hat haben auch Alle verstanden. Dass sich alle die Augen gerieben haben ihr das aufzutragen, die noch nicht einmal in der Lage war ohne Millionen an Berater zu verpulvern, ohne dass diese Herrschaften auch nur im geringsten etwas bewirkt haben, noch nicht einmal Ersatzteile für die Bundeswehr auf die Kette zu bekommen wussten alle Bürger. EGAL. GESCHENKT. PASSIERT. Wo ist die Gretchenfrage die pragmatisch zu stellen ist: Gibt es Alternativen zum Mangel? Für welche Impfstoffe wäre eine Notallzulassung möglich? Wären diese in großen Mengen schnell lieferbar. Wären Bürger bereit dies auf eigene Verantwortung dann zu nehmen? Warum bespricht man als Ei des Kolumbus: Inzidenzen von 35, 50, 100...Gibt es eine Namensliste der Wichtelmänner, die das vorher gebetsmühlenart ig als perfekte Lösung des Problems anerkannten und es jetzt mit dem nicht in Kraft setzen von besprochenen Maßnahmen konterkarieren? Warum muss man bei einer Absage von einem Impftermin ca. 50 mal anrufen, damit der Termin für andere wieder frei geschaltet werden kann und kommt dann in die Warteschleife: rufen sie morgen wieder an....Warum wird akzeptiert dass in den Schulen 20 bis 30 % die Tests verweigern und dann trotzdem in den Klassenzimmern sitzen. Das hebelt komplett die Maßnahme der Testung aus und macht die Eltern einfach nur fassungslos, die ihre Kinder zum Schutz der Anderen testen lassen und dann immer noch nicht wissen ob ihre Kinder safe sind! Dieses intellektuelle Pfauenradgetue geht allen wirklich auf die Nerven (falls sie noch welche übrig haben). Die meisten Gäste sind im vollen Wahlkampfmodus - deshalb reagieren die Zuhörer auch gereizt - denn ihren Wahlkampf können sie sich momentan an den Hut stecken. Bin dafür das wir augenblicklich die Probleme pragmatisch angehen - dann klappt es auch wieder mit den Wählern. So verschlimmbesse rt man nur alles. Und es wäre auch pragmatisch Impfzentren mit roten,blauen,gr ünen oder gelben Fahnen zu versehen, wenn noch Impfdosen übrig bleiben. Damit dann am Abend Menschen die möchten sie bekommen könnten. Jeder Tag zählt, jeder Geimpfte zählt Und bitte nicht über Ostern damit aufhören. Es könnte auch allen die dort arbeiten zugebilligt werden übrige Dosen per Schnellanruf an ihren Bekanntenkreis zu verimpfen. So etwas wäre für diesen Einsatz eine schöne Belohnung und motiviert!!! Lassen Sie ihre eigentlich gute Sendung nicht verkommen zu einem deutschlandweit en ich-komme-ins-F ernsehen-und-ka nn-mich-dann-be werbungstechnis ch-gut-vermarkt en-Geplänkel verkommen. Denn die wohlfeile Präsentation einer Dame sowohl verbal als auch optisch stach mir da besonders ins Auge. Besonders wenn fast alle Fragen wohl vorbereitet und sehr allgemeinplatzm äßig dann beantwortet werden. Das war ein reiner Bewerbungsauftr itt -wofür auch immer.",0.130907267332077,0.8690927028656006
871,871,"Bei all eurem gejammer, vergesst nicht, das jede 3. Pflegekraft hinschmeisen will. Fast 10000 haben schon gekündigt. Wer jetzt nichts zu tun hat, in der Oflege werden Leute gesucht. Mal gucken,wie lange ihr noch über die Maßnahmen meckeet. Wennihr im Krankhaus oder Pflegeheim seit,aber kein Personal da ist,das euch pflegt.",0.0434894822537899,0.9565105438232422
878,878,"Es ist unglaublich, welchen Einfluss die Kirchen immer noch haben. Und das wird sich wohl kaum ändern - obwohl die Zahl der Kirchenaustritte steigt. Solange wir es stillschweigend hinnehmen, dass beispielsweise der Einzug der Kirchensteuer durch staatliche Institutionen durchgeführt und so aus den Steuermitteln aller BürgerInnen finanziert wird, ändert sich wohl kaum etwas daran. Es wird Zeit für die Säkularisierung dieses Staates. Dann stünde auch den vermeintlich christlichen Parteien nur noch ein ungleich kleineres Parkett zur Verfügung. Jeder Mensch hat ein Recht auf freie Ausübung seines Glaubens. Aber das darf nicht dazu führen, dass dies Auswirkungen wie diese auf ganze staatliche Systeme hat. Es wird Zeit, das endlich zu ändern, glaube ich.",0.9171371459960938,0.082862876355648
880,880,Natürlich Korruption!!!  Der dumme Steuerzahler bezahlt wie immer für diese Politiker ............  Die Politiker machen weiter so weil sie alle 4 Jahre Bestätigung von intelligenten Volk erhalten weiter so mit Steuergeldern Verschwendung umzugehen.,0.1450957208871841,0.854904294013977
881,881,"Sehr geehrte Frau Reschke, ich fand die Sendung eben mit Ihnen sehr gelungen und bedanke mich für die mutige, ehrliche und faire Berichterstattung. Weiter so! Ich hoffe sehr, daß die ÖR weiter bestehen bleiben, da sollten wir alle sehr wachsam sein!",0.9114452004432678,0.0885548442602157
883,883,Wir freuen uns auf eine sachliche und konstruktive Diskussion mit Ihnen.,0.9591422080993652,0.0408577471971511
886,886,Völliger Blödsinn … Siehe Sicherheitsmaßn ahmen ❗️☝️,0.2088300287723541,0.7911699414253235
889,889,"Was möchte man damit sagen? Hilfe Madrid wird zum Mutanten Hotspot! Was glaubt man wie lange man Menschen nicht nur beschränken kann sogar einsperren/ Kontakte verbieten? Glaubt unsere Regierung, wenn vulrable Gruppen geimpft sind sich weiter zurückzuhalten und weiter auf das Leben zu verzichten? Bald endet dieses Experiment und man wird vieles aufarbeiten müssen!",0.2810460925102234,0.7189539670944214
890,890,"Diese Gastherrschafte n, sei Grünen Özmir, sei EV. Kirche und deren Searettungsorga nisation, sei EU und CSU Weber... sind mir Mithelfer für Schlepper und Schleuser, Clans,Islamiste n und Mafia.Sie sind für diese Krise mitverantwortli ch.",0.2253175377845764,0.7746824622154236
891,891,"Das ist wieder typisches CDU/ CSU-Gewäsch, dass man der KLEINEN Familie mit Kind nicht den Wunsch verwehren möchte, sich den Traum vom Eigenheim in den Städten zu verwehren! Welche KLEINE Familie mit Kind kann sich denn sowas in den Städten noch leisten? Doch höchstens das Lieblingsklient el dieser Parteien mit millionenschwer en Konten Für alle Anderen heißt es: Platz machen für die Projekte von reichen Spekulanten",0.1377971619367599,0.8622028827667236
892,892,Bundeskanzlerin Merkel hält heute ihre voraussichtlich letzte Rede im Bundestag. Wir übertragen diese: Herzlich Willkommen zu diesem Livestream!,0.912492573261261,0.0875073969364166
893,893,Wem interessiert das?,0.9203911423683168,0.0796088278293609
895,895,🤔😱🤮,0.2457695603370666,0.7542304396629333
896,896,"Wenn die Union ihre Entscheidung nicht revediert, ist dies der Startschuss zum Untergang !! Laschet bedeutet weiter so, mit der bereits abgetauchten Angela Merkel. Söder würde gewissermasen Aufbruch bedeuten. 👍👍",0.2123631089925766,0.787636935710907
898,898,So ein scheiß Thema wenn interessiert das schon als wenn wir keine anderen Probleme hätten alle einladen und zurück fertig.,0.0251739490777254,0.9748260378837584
899,899,.....tod im harten winter elend auf der strasse-ist uns das obdachlosenleid egal?.,0.1783626675605774,0.8216373324394226
900,900,"Ich hatte den Eindruck, sein nächster Parteientritt wird bei den Grünen sein.",0.9207249283790588,0.0792750343680381
903,903,Mich hätte mal interessiert was das Ministerium zum Vorwurf der Kontrolle der Impfreihenfolge bei Hausärzten zu sagen hat.,0.8789958357810974,0.1210041865706443
906,906,#Maischberger #FranziskaGiffey,0.8699491024017334,0.1300508975982666
910,910,"Dieser Staat und seine Repräsentanten zeigt nicht erst jetzt, dass er in vielen Dingen unfähig ist. In jeder Firma würde ein Großteil der handelnden Personen bereits stempeln gehen. ",0.8757057785987854,0.1242942661046981
912,912,Franzosen müssen was abgeben die sind die schlimmste Abzocker in eu,0.0612608455121517,0.9387391805648804
921,921,"""In der Zeit seit dem Zweiten Weltkrieg hat sich die Weltbevölkerung mehr als verdreifacht – von damals 2,5 Mrd. auf aktuell 7,8 Mrd. Menschen."" Aber man will uns erzählen, das Problem wären Verbrennungsmotoren und Kohlekraftwerke...",0.9107186794281006,0.089281290769577
930,930,"Nichts braucht der deutsche Fernsehkonsumen t so nötig wie eine ""Einordnung"" durch das ZDF. Das eigene Beobachten und Nachdenken hat man ihm schließlich gründlich abgewöhnt. 🤬",0.2410286664962768,0.7589713335037231
931,931,"Wenn es Armin der Lasche wird, geht es weiter in Richtung Grün. Damit ist das Land dann noch schneller am Ende. Gute Nacht Deutschland !",0.1271265000104904,0.8728735446929932
936,936,"Egal was ihr den Leuten noch alles erzählt, meine Angst schürt ihr nicht…ich hatte noch nie welche…zumindes t nicht vor Corona. Was absolut sicher ist; dieses Zeugs kommt zu 100 Prozent nicht in meinen Körper!",0.260675698518753,0.7393242716789246
939,939,"So eine Demo ist riskant für alle Teilnehmer. Dabei geht es nur um Liebe. Ich hoffe, dass auch in der Türkei diesbezüglich eine Weiterentwicklung geschieht.  Da kann die EU gerne eingreifen.",0.8842995762825012,0.1157004237174987
941,941,"Die größte Partei wird von den Nichtwähler/ innen gestellt. Diese Partei hat es auf 39.7% gebracht.  Darüber sollten sich alle Vertreter der angetretenden Parteien wirklich mal ernste Gedanken machen: ""Wieso haben fast 40% aller Wahlberechtigte n überhaupt kein Vertrauen mehr zu uns?""",0.8879082202911377,0.1120917722582817
942,942,"Bevor der Mindestlohn angehoben wird, den viele Betriebe unter anderem Gastronomie nicht mehr stemmen können Sollte die Ungerechtigkeit die Einstufung der Lohnsteuergrupp e behoben werden und die Kalte Progression die in der Besteuerung nicht zeitgerecht angepasst wird.",0.9164889454841614,0.0835109949111938
946,946,"Gut so was Orban da als Gesetz erlassen hat, nur dumm das die deutsche Regierung keinen Arsch in der Hose hat eine solche Entscheidung zu fällen.",0.0066888290457427,0.9933111667633056
951,951,"Fairerweise muss man aber sagen, dass die absoluten Fallzahlen im Vergleich zur Woche deutlich gesunken sind. Sprich: 100 Delta-Infiziert e diese Woche würden einen deutlich höheren Anteil ausmachen als 100 Delta-Infiziert e letzte Woche.",0.9525619149208068,0.0474380627274513
952,952,"Wir sind vor 2 1/2 Jahre in unser neugebautes Eigenheim in einem Dorf in den Speckgürtel Berlins (13 km zur Stadtgrenze) gezogen. Wir habe lange gesucht nach was Passenden in Berlin egal ob Bestand oder neu. Dieses war finanziell nicht möglich. Wir hatten das Glück eine Lückenbebauung machen zu dürfen und nicht in ein B-Plangebiet zu bauen. Wir genießen es sehr und wollen nicht mehr zurück nach Berlin. Es ist Lebensqualität, Entschleunigung und Freiraum. Natürlich haben wir so ökologisch wie möglich gebaut (nicht unterkellert, energieeffizien t mit PV-Anlage ohne Gas/Öl usw.). Wenn mir jetzt eine Partei sagt, ich hätte quasi ein Verbrechen an die Umwelt/Natur/ Öko-Bilanz begangen, hat mich als Wähler klar verloren.",0.8635676503181458,0.136432334780693
953,953,"Selbst wenn WWF recht haben sollte (heutzutage muss man Vieles anzweifeln), kann doch Deutschland allein das Mittelmeer nicht retten. Genauso wenig wie die Welt",0.8956586122512817,0.1043414175510406
957,957,"... so lange die *innenkentert, kann sie ihr Gepiepse im Frauenkloster verkünden ... 🐒",0.0152227655053138,0.9847772121429444
958,958,"Zeitverschwendung, das gleiche hätte vor fünf Jahren, vor fünf Jahren, vor fünf Jahren schon diskutiert werden können, oder wurde sogar. Das Ergebnis allezeit gleich: Der Kuchen muss größer, dann ... erst für sich, dann ... dann ... und ganz unten, bei der Drecksarbeit, kommt wieder nix an!!! Aber Fortbildungen vorschlagen, die nach kräftezerrenden Zeiten nicht absolviert werden können, und sollte es doch mal einer schaffen, dann gilt er als überqualifiziert und kann seine Bewerbungen gleich in die Tonne hauen. Sie wollen die Sklaven, so sieht's aus!",0.1878837049007415,0.8121163249015808
959,959,"Jeder sollte selbst für sich entscheiden dürfen, ob er sich mit einer Maske schützen möchte!",0.8777443766593933,0.122255653142929
960,960,Die Schwaben machen schon immer die Spätzle gerne selbst.,0.1084971278905868,0.891502857208252
961,961,Es ist faszinierend!,0.8833746910095215,0.1166253089904785
964,964,"Ich hatte heute einen Termin zur Impfung, bei der Anmeldung fiel den Zuständigen Mitarbeitern auf das in meiner ärztlichen Bescheinigung ein falscher Paragraph eingetragen war ! Anstatt einfach zu impfen, die Dosis war ja logischerweise im Impfzentrum für mich bereitgestellt wurde ich zurückgeschickt ! Soviel zum Thema Paragraphenrepu blik Deutschland!",0.1228187978267669,0.8771811723709106
972,972,Was denken Deutsche und Ungarn über das UEFA-Urteil? ZDFheute live hat gestern mit Befürwortern und Gegnern der Entscheidung diskutiert: https:// kurz.zdf.de/ lX27/,0.9065685272216796,0.0934315025806427
973,973,"so geht er den quirulanten Patienten aus dem Weg, die nix anderes zu tun haben, als Ärzte und Pflegepersonal zu verklagen..kein e Nachtdienst, keine Wochrnenddienst e, keine Bereitschaftsdi enst...dazu zu schlecht bezahlt nach 7 bis 8 Jahren Studium..selbst Pflegepersonal steigt aus, aus den selben Gründen.....",0.1457010358572006,0.854299008846283
974,974,"@hart aber fair... typisch, nun stürzt sich jede Redaktion wie die Geier auf das Theme Kanzlerkandidat dieser vom Bundesbürger nicht gewollten Union! Gibt es nicht wichtigere politische Inhalte wie zum Beispiel die ganzen Verfehlungen und Versäumnisse, welche durch diese Corona Pandemie mehr als deutlich wurden! Digitalisierung seit Jahren ein Wahlkampfthema - total versagen bislang / Ausstattung der Behörden als auch deren Personaldecke - mangelhaft bis ungenügend, man verheizt hier gutes Personal, weil man den Arbeitsaufwand nicht mehr bewältigt bekommt und letztendlich viele einen Burnout erleiden! Wo sind diese Themen ""Hart aber Fair"" Redaktion????",0.2680320739746094,0.7319679260253906
975,975,"Dafür sind die Zahlen niedrig! Ob Variante A, B, C oder D! Es ist echt ein Wahnsinn was hier für Panik gemacht wird!!! Dieses Virus wird immer mutieren! Dafür ist es ein Virus!!!",0.2500535547733307,0.7499464154243469
980,980,"Ein Ende der Pandemie wird es nicht geben und die vierte Welle kommt! Kommt nicht von mir, sondern von Lauterbach und Co.Habe jetzt gerade Maischberger geschaut und da wurde auch klar gestellt,oder diagnostieziert , dass sich nichts ändern wird und das all die,die sich nicht impfen lassen zu 100% erkranken werden und die Geimpften gefährden. Auch in den Schulen wird sich nach den Ferien nichts ändern,denn wenn wir die Klassen mit 30 Kindern wieder besetzen, reicht schon ein Kind,um fast alle zu infinzieren.Übr igens gibt es jetzt schon die Mutante Delta Plus!! Kommt alles nicht von mir!!! Ihr werdet sehen, ab September geht die ganze Scheisse von vorne wieder los und das geht so weiter und weiter.",0.0640376508235931,0.9359623789787292
982,982,"Immer die gleichen in Dauerschleife, ein Schelm wer böses dabei denkt 🙊🙈🙉",0.1739925295114517,0.8260074853897095
983,983,Wir werden einen entspannten Sommer haben und im Dezember wieder einen Glühwein beim Weihnachtsmarkt schlürfen können. Wir haben es sehr bald geschafft,0.9451628923416138,0.0548370815813541
984,984,War dise Frau wo hat die Biographie Buch geschrieben von AKK!? ,0.1571594625711441,0.8428405523300171
986,986,"Vili war Zeuge des Anschlags in Hanau. Er wollte den Täter melden und wurde selbst zum Opfer, denn der Notruf war unterbesetzt. Ein Untersuchungsau sschuss soll jetzt die offenen Fragen klären: https:// kurz.zdf.de/FNf/",0.8849554061889648,0.1150445938110351
